SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-25-2023,Single Family Residential,520 Galmoy Way,Ottawa,ON,K2J 6T9,489000,2,1.5,Quinn's Point,,124057,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/520-Galmoy-Way-K2J-6T9/home/174058232,OREB,1325357,Y,Y,45.23688,-75.73705
PAST SALE,January-28-2023,Single Family Residential,35 Village Walk Pvt,Manotick,ON,K4M 1L7,695000,2,2.5,Village Walk,,2262,2003,,,100,Sold,,,https://www.redfin.com/on/ottawa/35-Village-Walk-Pvt-K4M-1L1/home/149528940,OREB,1321894,Y,Y,45.2232969,-75.6853774
PAST SALE,January-31-2023,Single Family Residential,809 Cappamore Dr,Ottawa,ON,K2J 6V6,845000,4,2.5,Nepean,,3475,,,,,Sold,,,https://www.redfin.com/on/ottawa/809-Cappamore-Dr-K2C-3H2/home/174058123,TREB,X5876535,Y,Y,45.234562,-75.7352062
PAST SALE,February-2-2023,Single Family Residential,201 Dutchmans Way,Nepean,ON,K2J 5W6,895000,4,2.5,Half Moon Bay,,3804,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/201-Dutchmans-Way-K2C-3H2/home/149053035,OREB,1322365,Y,Y,45.2469333,-75.7363008
PAST SALE,February-2-2023,Single Family Residential,5620 South Island Park Dr,Ottawa,ON,K4M 1J3,1285000,5,3.5,Manotick Long Island,,12933,1971,,,,Sold,,,https://www.redfin.com/on/ottawa/5620-S-Island-Park-Dr-K4M-1J3/home/149569850,OREB,1323445,Y,Y,45.2239395,-75.67264
PAST SALE,February-2-2023,Single Family Residential,679 Broad Cove Cres,Ottawa,ON,K2C 3H2,732000,3,2.5,Half Moon Bay,,2583,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/679-Broad-Cove-Cres-K2C-3H2/home/149001185,OREB,1327677,Y,Y,45.2420311,-75.7331542
PAST SALE,February-4-2023,Single Family Residential,513 Galmoy Way,Ottawa,ON,K2J 6T8,495000,2,1.5,Half Moon Bay,,1191,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/513-Galmoy-Way-K2J-6T9/home/174058236,OREB,1324522,Y,Y,45.23709,-75.73751
PAST SALE,February-4-2023,Single Family Residential,266 Des Soldats Riendeau St,Ottawa,ON,K2J 5Z4,725000,4,2.5,Half Moon Bay,,3137,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/266-Des-Soldats-Riendeau-St-K2J-5Z4/home/149666824,OREB,1325186,Y,Y,45.2432993,-75.7349046
PAST SALE,February-4-2023,Single Family Residential,669 Rye Grass Way,Ottawa,ON,K2J 6Z8,927000,4,3.5,Half Moon Bay,,7438,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/669-Rye-Grass-Wy-K2C-3H2/home/181394482,OREB,1323700,Y,Y,45.2408239,-75.738588
PAST SALE,February-6-2023,Single Family Residential,461 Meadowhawk Cres,Ottawa,ON,K2J 5W8,455000,2,1.5,Half Moon Bay,,930,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/461-Meadowhawk-Cres-K2C-3H2/home/149722556,OREB,1323803,Y,Y,45.247351,-75.7338849
PAST SALE,February-6-2023,Single Family Residential,611 Lauraleaf Cres,Ottawa,ON,K2J 6G9,620000,4,2.5,Barrhaven,,2585,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/611-Lauraleaf-Cres-K2C-3H2/home/149004445,OREB,1324586,Y,Y,45.2411315,-75.730705
PAST SALE,February-10-2023,Single Family Residential,23 Jetty Dr,Ottawa,ON,K4M 0M1,920000,4,2.5,Mahogany Community,,4273,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/23-Jetty-Dr-K4M-0E9/home/171487372,OREB,1326264,Y,Y,45.2158782,-75.6808506
PAST SALE,February-10-2023,Condo/Co-op,5662 Mahogany Harbour Lane,Ottawa,ON,K4M 1K9,750000,2,2.0,Manotick South,,,1997,,,340,Sold,,,https://www.redfin.com/on/ottawa/5662-Mahogany-Harbour-Lane-K4M-1K9/home/149492903,OREB,1328552,Y,Y,45.2189864,-75.6774166
PAST SALE,February-11-2023,Single Family Residential,1032 Kilbirnie Dr,Nepean,ON,K2C 3H2,1050000,4,3.5,Half Moon Bay,3219,3948,2020,,326,,Sold,,,https://www.redfin.com/on/ottawa/1032-Kilbirnie-Dr-K2J-6S3/home/174065373,OREB,1326050,Y,Y,45.2393196,-75.7376766
PAST SALE,February-14-2023,Single Family Residential,1018 Ballyhale Hts,Ottawa,ON,K2J 6Y6,655000,4,2.5,Half Moon Bay,,2280,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/1018-Ballyhale-Hts-K2C-3H2/home/176412340,OREB,1328770,Y,Y,45.23502,-75.73311
PAST SALE,February-14-2023,Single Family Residential,1304 Squire Dr,Manotick,ON,K4M 1B8,1100000,3,2.5,Manotick East To Manotick Stat,,100187,1992,,,,Sold,,,https://www.redfin.com/on/ottawa/1304-Squire-Dr-K4M-1B8/home/149467604,OREB,1327255,Y,Y,45.2320769,-75.6461755
PAST SALE,February-14-2023,Single Family Residential,1032 Ballyhale Hts,Ottawa,ON,K2J 6Y1,639800,3,2.5,Half Moon Bay,,1900,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/1032-Ballyhale-Hts-K2C-3H2/home/176412257,OREB,1314835,Y,Y,45.23478,-75.7337
PAST SALE,February-15-2023,Single Family Residential,82 Ascari Rd,Ottawa,ON,K4M 1C8,1260000,4,3.5,Mahogany Community,,6440,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/82-Ascari-Rd-K4M-1C8/home/171487550,OREB,1327452,Y,Y,45.21773,-75.68227
PAST SALE,February-15-2023,Single Family Residential,558 Egret Way,Ottawa,ON,K2J 0E3,810000,4,2.5,Half Moon Bay,,3991,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/558-Egret-Way-K2C-3H2/home/149707565,OREB,1328869,Y,Y,45.2479977,-75.7366105
PAST SALE,February-17-2023,Single Family Residential,1134 Currier St,Manotick,ON,K4M 1A3,1103000,2,3.5,Manotick,,11761,2003,,,,Sold,,,https://www.redfin.com/on/ottawa/1134-Currier-St-K4M-1E2/home/149472189,OREB,1328631,Y,Y,45.224354,-75.6815905
PAST SALE,February-20-2023,Single Family Residential,282 Brambling Way,Ottawa,ON,K2J 6E3,575000,1,2.5,Half Moon Bay / Barrhaven,,2363,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/282-Brambling-Way-K2J-0T5/home/149009872,OREB,1327338,Y,Y,45.248553,-75.7403213
PAST SALE,February-22-2023,Single Family Residential,5754 Kelly Marie Dr,Manotick,ON,K4M 1B3,560000,3,1.5,Manotick,,21122,1977,,,,Sold,,,https://www.redfin.com/on/ottawa/5754-Kelly-Marie-Dr-K4M-1B3/home/149474545,OREB,1327738,Y,Y,45.2163847,-75.6658146
PAST SALE,February-23-2023,Single Family Residential,117 Laramie St,Ottawa,ON,K2J 5Z8,580000,3,2.5,Stonebridge,,1938,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/117-Laramie-Cres-K2J-0W8/home/149022742,OREB,1323440,Y,Y,45.2410486,-75.7253029
PAST SALE,February-24-2023,Single Family Residential,508 Chriscraft Way,Ottawa,ON,K4M 0G3,920000,3,2.5,Mahogany Community Manotick,2500,3470,2016,,368,,Sold,,,https://www.redfin.com/on/ottawa/508-Chriscraft-Way-K4M-1J8/home/149562342,OREB,1329210,Y,Y,45.2167369,-75.6753173
PAST SALE,February-24-2023,Single Family Residential,5046 Nicolls Island Rd,Manotick,ON,K4M 0E2,1504600,2,1.5,Nicolls Island,,5050,,,,,Sold,,,https://www.redfin.com/on/ottawa/5046-Nicolls-Island-Rd-K4M-0E2/home/149559238,OREB,1317575,Y,Y,45.2541842,-75.7051363
PAST SALE,February-25-2023,Single Family Residential,496 Dundonald Dr,Ottawa,ON,K2J 5S9,710000,4,2.5,Stonebridge,,6218,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/496-Dundonald-Dr-K2J-5S7/home/149244824,OREB,1330010,Y,Y,45.2468342,-75.7316791
PAST SALE,February-25-2023,Single Family Residential,1044 Ballyhale Hts,Ottawa,ON,K2J 6Y1,617000,3,2.5,Half Moon Bay,,1900,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/1044-Ballyhale-Hts-K2C-3H2/home/176412377,OREB,1326374,Y,Y,45.23456,-75.73419
PAST SALE,February-25-2023,Single Family Residential,1048 Ballyhale Hts,Ottawa,ON,K2J 6Y1,615000,3,2.5,Half Moon Bay,,1900,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/1048-Ballyhale-Hts-K2C-3H2/home/176412363,OREB,1323683,Y,Y,45.2345,-75.73437
PAST SALE,February-28-2023,Single Family Residential,2303 River Mist Rd,Ottawa,ON,K2J 0T4,720000,1,2.5,Half Moon Bay,,3525,2009,,,,Sold,,,https://www.redfin.com/on/ottawa/2303-River-Mist-Rd-K2J-0T4/home/149543123,OREB,1327525,Y,Y,45.2505148,-75.7411803
PAST SALE,March-1-2023,Single Family Residential,663 Fenwick Way,Ottawa,ON,K2J 7E6,870000,4,3.5,Stonebridge,,3332,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/663-Fenwick-Way-K2C-3H2/home/183871983,OREB,1329425,Y,Y,45.2468307,-75.7150483
PAST SALE,March-2-2023,Single Family Residential,276 Silbrass Pvt,Nepean,ON,K2J 5M5,575000,3,3.5,Stonebridge,,2109,2005,,,124,Sold,,,https://www.redfin.com/on/ottawa/276-Silbrass-Pvt-K2J-5M5/home/149443492,OREB,1327551,Y,Y,45.2542367,-75.7183934
PAST SALE,March-11-2023,Single Family Residential,105 Lochhouse Walk,Nepean,ON,K2J 6A4,1070000,2,3.0,Stonebridge,,5431,2018,,,,Sold,,,https://www.redfin.com/on/ottawa/105-Lochhouse-Walk-K2J-5M7/home/149632645,OREB,1331095,Y,Y,45.2526016,-75.7125827
PAST SALE,March-13-2023,Single Family Residential,404 Blackleaf Dr,Nepean,ON,K2J 5S5,950000,4,2.5,Barrhaven - Stonebridge,,4268,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/404-Blackleaf-Dr-K2J-5S5/home/149069373,OREB,1318483,Y,Y,45.2490368,-75.7321388
PAST SALE,March-14-2023,Condo/Co-op,5664 Mahogany Harbour Lane,Ottawa,ON,K4M 1K9,630000,2,3.0,Manotick South,,,1997,,,340,Sold,,,https://www.redfin.com/on/ottawa/5664-Mahogany-Harbour-Lane-K4M-1K9/home/149458937,OREB,1329818,Y,Y,45.21896,-75.67743
PAST SALE,March-14-2023,Single Family Residential,1014 Ballyhale Hts,Ottawa,ON,K2J 6Y6,615000,3,2.5,Half Moon Bay,,1900,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/1014-Ballyhale-Hts-K2C-3H2/home/176412449,OREB,1310870,Y,Y,45.23507,-75.73299
PAST SALE,March-15-2023,Single Family Residential,25 Finglas Crt,Ottawa,ON,K2C 3H2,632000,3,3.0,Barrhaven,,1760,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/25-Finglas-Crt-K2C-3H2/home/176412132,OREB,1329316,Y,Y,45.23452,-75.72979
PAST SALE,March-15-2023,Single Family Residential,1046 Ballyhale Hts,Ottawa,ON,K2J 6Y1,615000,3,2.5,Half Moon Bay,,1900,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/1046-Ballyhale-Hts-K2C-3H2/home/176412099,OREB,1314844,Y,Y,45.23453,-75.73429
PAST SALE,March-17-2023,Single Family Residential,1001 Offley Rd,Ottawa,ON,K4M 0N4,1090000,4,2.5,Mahogany,,5902,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/1001-Offley-Rd-K0A-2E0/home/171486933,OREB,1328305,Y,Y,45.2123277,-75.67877
PAST SALE,March-18-2023,Single Family Residential,726 Mayfly Cres,Nepean,ON,K2J 6C9,570000,3,2.5,Half Moon Bay,,,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/726-Mayfly-Cres-K2J-0T3/home/149639426,OREB,1330396,Y,Y,45.2452512,-75.7412502
PAST SALE,March-21-2023,Single Family Residential,758 Cappamore Dr,Ottawa,ON,K2C 3H2,825000,4,2.5,Half Moon Bay,,3312,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/758-Cappamore-Dr-K2C-3H2/home/174065751,OREB,1332305,Y,Y,45.2361766,-75.7323395
PAST SALE,March-23-2023,Single Family Residential,614 Pamplona Pvt,Ottawa,ON,K2J 5T4,588000,3,3.5,Stonebridge,,1954,2012,,,94,Sold,,,https://www.redfin.com/on/ottawa/614-Pamplona-Pvt-K2J-5S5/home/149320511,OREB,1326541,Y,Y,45.2493749,-75.7307296
PAST SALE,March-29-2023,Single Family Residential,840 Kennacraig Pvt,Ottawa,ON,K2J 5T6,580000,3,2.5,Stonebridge,,1998,2012,,,91,Sold,,,https://www.redfin.com/on/ottawa/840-Kennacraig-Pvt-K2J-5T5/home/149704070,OREB,1330110,Y,Y,45.2475678,-75.7320256
PAST SALE,March-28-2023,Single Family Residential,106 Hawktree Ridge,Ottawa,ON,K2J 5N3,637112,3,2.5,Stonebridge,,6054,2004,,,,Sold,,,https://www.redfin.com/on/ottawa/106-Hawktree-Ridge-K2J-5N3/home/149597695,OREB,1334367,Y,Y,45.2517937,-75.7220671
PAST SALE,March-30-2023,Single Family Residential,56 Pondhawk Way,Ottawa,ON,K2C 3H2,722500,3,2.5,Half Moon Bay,,2679,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/56-Pondhawk-Way-K2C-3H2/home/149683375,OREB,1326119,Y,Y,45.2443338,-75.7342288
PAST SALE,March-31-2023,Single Family Residential,1056 Ballyhale Hts,Ottawa,ON,K2J 6Y1,618000,3,2.5,Half Moon Bay,,1900,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/1056-Ballyhale-Hts-K2J-6Y1/home/176412404,OREB,1326393,Y,Y,45.23437,-75.73469
PAST SALE,March-31-2023,Single Family Residential,5589 Goddard St,Manotick,ON,K4M 1C6,1615000,4,3.5,Manotick Estates,,,1999,,,,Sold,,,https://www.redfin.com/on/ottawa/5589-Goddard-St-K4M-1C6/home/149458744,OREB,1332738,Y,Y,45.2169413,-75.6953308
PAST SALE,March-31-2023,Single Family Residential,602 Pamplona Pvt,Ottawa,ON,K2J 5T3,588000,3,2.5,Stonebridge,,1954,2012,,,94,Sold,,,https://www.redfin.com/on/ottawa/602-Pamplona-Pvt-K2J-5S5/home/149029015,OREB,1332350,Y,Y,45.2496734,-75.7309395
PAST SALE,April-1-2023,Single Family Residential,822 Artemis Cir,Manotick,ON,K4M 0H6,860000,2,3.0,Manotick,,3622,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/822-Artemis-Cir-K4M-1J8/home/149441488,OREB,1332506,Y,Y,45.21744,-75.66894
PAST SALE,April-3-2023,Single Family Residential,5266 Hillcrest Dr,Ottawa,ON,K4M 1E9,749000,2,2.0,Manotick,,6037,1965,,,,Sold,,,https://www.redfin.com/on/ottawa/5266-Hillcrest-Dr-K4M-1E9/home/149469701,OREB,1333201,Y,Y,45.2399481,-75.6997727
PAST SALE,April-4-2023,Single Family Residential,86 Ascari Rd,Manotick,ON,K4M 0M7,1295000,4,4.5,Mahogany Community,,6460,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/86-Ascari-Rd-K4M-0M7/home/171487427,OREB,1335433,Y,Y,45.2175638,-75.6826909
PAST SALE,April-4-2023,Single Family Residential,131 Braddock Pvt,Ottawa,ON,K2J 0E8,585000,3,2.5,Stonebridge,,2099,2006,,,76,Sold,,,https://www.redfin.com/on/ottawa/131-Braddock-Pvt-K2J-0E6/home/149182149,OREB,1333775,Y,Y,45.2539193,-75.727473
PAST SALE,April-5-2023,Single Family Residential,137 Maynooth Crt,Ottawa,ON,K2J 6Y4,825000,4,2.5,Quinn’s Pointe,,3315,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/137-Maynooth-Crt-K2C-3H2/home/176412259,OREB,1331249,Y,Y,45.23383,-75.73282
PAST SALE,April-5-2023,Single Family Residential,173 Chenoa Way,Ottawa,ON,K2J 0W8,1096000,4,3.5,Stonebridge,,4560,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/173-Chenoa-Way-K2J-0W8/home/149719860,OREB,1334011,Y,Y,45.2417761,-75.7241013
PAST SALE,April-5-2023,Single Family Residential,1004 Offley Rd,Ottawa,ON,K4M 0E9,1030000,4,3.0,Mahogany Community,,3621,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/1004-Offley-Rd-K4M-0E9/home/171487243,OREB,1327297,Y,Y,45.2127302,-75.6784147
PAST SALE,April-5-2023,Single Family Residential,707 Doneraile Walk,Ottawa,ON,K2J 7B9,633000,3,3.0,Half Moon Bay,,1900,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/707-Doneraile-Walk-K2C-3H2/home/184924097,OREB,1335390,Y,Y,45.2350133,-75.7387608
PAST SALE,April-10-2023,Single Family Residential,4139 Viewbank Rd,Kars,ON,K0A 2E0,825000,2,3.0,Half Moon Bay,,54812,1972,,,,Sold,,,https://www.redfin.com/on/ottawa/4139-Viewbank-Rd-K0A-2E0/home/184293084,OREB,1329103,Y,Y,45.2268713,-75.7262262
PAST SALE,April-13-2023,Single Family Residential,204 Cairnsmore Cir,Ottawa,ON,K2J 0G4,789000,2,2.5,Stonebridge,,3555,2006,,,,Sold,,,https://www.redfin.com/on/ottawa/204-Cairnsmore-Cir-K2J-0G4/home/149611462,OREB,1335785,Y,Y,45.2504081,-75.7278576
PAST SALE,April-18-2023,Single Family Residential,923 Athenry Crt,Ottawa,ON,K2J 7C9,628000,3,2.5,Quinn's Pointe,,1900,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/923-Athenry-Crt-K2C-3H2/home/184706861,OREB,1333059,Y,Y,45.2332305,-75.7368088
PAST SALE,April-18-2023,Single Family Residential,1279 Potter Dr,Ottawa,ON,K4M 1C9,1440000,4,2.5,Manotick Estates,,28749,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/1279-Potter-Dr-K4M-1C9/home/149525682,OREB,1335362,Y,Y,45.2170336,-75.6904928
PAST SALE,April-21-2023,Single Family Residential,724 Mondego Terr,Ottawa,ON,K2J 5Y3,1045000,5,3.5,Stonebridge,,5538,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/724-Mondego-Terr-K2J-5Y3/home/149355496,OREB,1335523,Y,Y,45.2411556,-75.7265631
PAST SALE,April-21-2023,Single Family Residential,361 Shadehill Cres,Ottawa,ON,K2J 0L7,1040000,4,2.5,Stonebridge,,7379,2007,,,,Sold,,,https://www.redfin.com/on/ottawa/361-Shadehill-Cres-K2J-0L7/home/149311576,OREB,1333979,Y,Y,45.2482434,-75.7215782
PAST SALE,April-22-2023,Single Family Residential,271 Cairnsmore Cir,Ottawa,ON,K2J 0G5,785000,2,3.0,Stonebridge,,4256,2006,,,,Sold,,,https://www.redfin.com/on/ottawa/271-Cairnsmore-Cir-K2J-0G5/home/149566642,OREB,1333392,Y,Y,45.2495844,-75.7277461
PAST SALE,April-25-2023,Single Family Residential,136 Chenoa Way,Ottawa,ON,K2J 0W8,1360000,4,4.5,Stonebridge,,5964,2009,,,,Sold,,,https://www.redfin.com/on/ottawa/136-Chenoa-Way-K2J-0W8/home/149073194,OREB,1337567,Y,Y,45.2419048,-75.7215901
PAST SALE,April-24-2023,Single Family Residential,217 Belleek Lane,Ottawa,ON,K2J 6G7,655500,3,2.5,Half Moon Bay,,3184,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/217-Belleek-Lane-K2C-3H2/home/149002834,OREB,1336777,Y,Y,45.2405307,-75.7324062
PAST SALE,April-25-2023,Single Family Residential,232 Skipper Dr,Ottawa,ON,K4M 0M9,1149000,4,3.5,Mahogany,,4270,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/232-Skipper-Dr-K4M-0M9/home/171487366,OREB,1338468,Y,Y,45.2160049,-75.6831614
PAST SALE,April-25-2023,Single Family Residential,8 Ascari Rd,Ottawa,ON,K4M 0M6,985000,3,2.5,Manotick,,4860,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/8-Ascari-Rd-K4M-0M6/home/184201059,OREB,1327898,Y,Y,45.2179518,-75.6818884
PAST SALE,April-26-2023,Single Family Residential,544 Ravendale Way,Ottawa,ON,K2J 0G9,955000,4,2.5,Stonebridge,,,2008,,,,Sold,,,https://www.redfin.com/on/ottawa/544-Ravendale-Way-K2J-0G9/home/149465734,OREB,1335162,Y,Y,45.2467553,-75.7267982
PAST SALE,April-26-2023,Single Family Residential,529 Dundonald Dr,Ottawa,ON,K2J 5X1,738000,3,2.5,Half Moon Bay,,2791,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/529-Dundonald-Dr-K2C-3H2/home/149356486,OREB,1338200,Y,Y,45.2460801,-75.732412
PAST SALE,April-26-2023,Single Family Residential,113 Braddock Pvt,Ottawa,ON,K2J 0E7,560000,2,2.5,Stonebridge,,2105,2006,,,76,Sold,,,https://www.redfin.com/on/ottawa/113-Braddock-Pvt-K2J-0E6/home/149591195,OREB,1336405,Y,Y,45.2536593,-75.7282161
PAST SALE,April-27-2023,Single Family Residential,703 Doneraile Walk,Ottawa,ON,K2J 7B9,645000,3,3.0,Quinn's Pointe,,1900,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/703-Doneraile-Walk-K2C-3H2/home/184924057,OREB,1335383,Y,Y,45.2349862,-75.7388327
PAST SALE,April-27-2023,Single Family Residential,321 Cloyne Cres,Ottawa,ON,K2J 6W4,845000,3,3.5,Quinn's Pointe,,3689,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/321-Cloyne-Cres-K2C-3H2/home/174065213,OREB,1329638,Y,Y,45.2380799,-75.72971
PAST SALE,April-28-2023,Single Family Residential,708 Mayfly Cres,Ottawa,ON,K2J 6C8,578708,3,2.5,Half Moon Bay,1661,1823,2015,,348,,Sold,,,https://www.redfin.com/on/ottawa/708-Mayfly-Cres-K2J-0T3/home/149639765,OREB,1337327,Y,Y,45.2455843,-75.7405733
PAST SALE,April-27-2023,Single Family Residential,856 Kilbirnie Dr,Ottawa,ON,K2J 5T9,555100,3,2.5,Half Moon Bay,,1931,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/856-Kilbirnie-Dr-K2J-5T9/home/149386112,OREB,1329809,Y,Y,45.241991,-75.7298979
PAST SALE,April-28-2023,Single Family Residential,672 Lauraleaf Cres,Ottawa,ON,K2C 3H2,657600,3,2.5,Quinn's Pointe,,2539,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/672-Lauraleaf-Cres-K2J-6G9/home/149344182,OREB,1338014,Y,Y,45.2407014,-75.7300175
PAST SALE,April-28-2023,Single Family Residential,336 Drumlish Lane,Ottawa,ON,K2J 6Y3,679900,4,3.0,Half Moon Bay,,2390,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/336-Drumlish-Lane-K2J-6Y3/home/176412454,OREB,1337937,Y,Y,45.2332841,-75.7334122
PAST SALE,April-28-2023,Single Family Residential,439 Kilspindie Ridge,Ottawa,ON,K2J 6A3,1040000,3,2.5,Stonebridge,,4517,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/439-Kilspindie-Ridge-K2J-6A3/home/149015151,OREB,1337562,Y,Y,45.2514656,-75.7166246
PAST SALE,April-28-2023,Single Family Residential,348 Song Sparrow St,Ottawa,ON,K2J 5Y9,660000,3,2.5,Half Moon Bay,,3126,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/348-Song-Sparrow-St-K2J-0T5/home/149677271,OREB,1334963,Y,Y,45.2458639,-75.7398798
PAST SALE,April-28-2023,Single Family Residential,84 Hawktree Ridge,Ottawa,ON,K2J 5N3,719000,3,3.0,Stonebridge,,2869,2005,,,,Sold,,,https://www.redfin.com/on/ottawa/84-Hawktree-Ridge-K2J-5N3/home/149447064,OREB,1337878,Y,Y,45.2521991,-75.7212597
PAST SALE,April-30-2023,Single Family Residential,587 Bridgeport Ave,Manotick,ON,K4M 0M4,1149000,4,2.5,Mahogany,,4285,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/587-Bridgeport-Ave-K4M-1K9/home/171487448,OREB,1339479,Y,Y,45.2157457,-75.6795205
PAST SALE,April-30-2023,Single Family Residential,625 Ribbon St,Manotick,ON,K4M 0M8,1050000,4,3.5,Mahogany,,4893,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/625-Ribbon-ST-K4M/home/183182932,OREB,1337596,Y,Y,45.215957,-75.68396
PAST SALE,May-2-2023,Single Family Residential,716 Mcmanus Ave,Manotick,ON,K4M 0B2,1950000,3,3.5,Manotick,,27398,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/716-McManus-Ave-K4M-0B2/home/168970039,OREB,1335039,Y,Y,45.2171839,-75.7057691
PAST SALE,May-3-2023,Single Family Residential,634 Bluegill Ave,Ottawa,ON,K2J 5Y8,599500,3,2.5,Half Moon Bay,,1784,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/634-Bluegill-Ave-K2J-0T3/home/149351029,OREB,1338452,Y,Y,45.2446191,-75.7381092
PAST SALE,May-3-2023,Single Family Residential,4082 Rideau Valley Dr N,Manotick,ON,K4M 0T8,1333000,4,4.5,Manotick,,219542,1977,,,,Sold,,,https://www.redfin.com/on/ottawa/4082-Rideau-Valley-Dr-K4M-0E2/home/149504991,OREB,1335170,Y,Y,45.2393092,-75.7044999
PAST SALE,May-4-2023,Single Family Residential,1099 Island View Dr,Manotick,ON,K4A 1J8,755000,3,3.0,Manotick,,16261,1962,,,17,Sold,,,https://www.redfin.com/on/ottawa/1099-Island-View-Dr-K4M-1J8/home/149547720,OREB,1334802,Y,Y,45.2191487,-75.6707933
PAST SALE,May-4-2023,Single Family Residential,123 Teelin Cir,Ottawa,ON,K2J 6T8,620000,3,2.5,Half Moon Bay,,1868,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/123-Teelin-Cir-K2C-3H2/home/174065105,OREB,1329124,Y,Y,45.23763,-75.73739
PAST SALE,May-5-2023,Single Family Residential,340 Kilspindie Ridge,Ottawa,ON,K2J 6A4,750000,3,3.5,The Orchard,,3174,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/340-Kilspindie-Ridge-K2J-5M8/home/149631093,OREB,1338690,Y,Y,45.2542725,-75.7105016
PAST SALE,May-5-2023,Single Family Residential,338 Kilspindie Ridge,Nepean,ON,K2J 6A4,745000,3,3.5,The Orchard In Stonebridge,,2325,2018,,,,Sold,,,https://www.redfin.com/on/ottawa/338-Kilspindie-Ridge-K2J-5M8/home/149631832,OREB,1332037,Y,Y,45.254352,-75.7105088
PAST SALE,May-7-2023,Single Family Residential,537 Snow Goose St,Ottawa,ON,K2J 6C8,540500,2,2.5,Half Moon Bay,,928,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/537-Snow-Goose-St-K2J-0T3/home/149644896,OREB,1337342,Y,Y,45.2445032,-75.7395771
PAST SALE,May-6-2023,Single Family Residential,525 Ensatina Cres,Nepean,ON,K2J 6H4,551500,2,2.5,Half Moon Bay/barrhaven,,1162,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/525-Ensatina-Cres-K2J-6H4/home/149382617,OREB,1340506,Y,Y,45.2415358,-75.7398098
